"UserID","UserStatus","UserStartDate","Gender","BirthDate","EducationName","AssetName","CampaignDescription","SegmentName","GenderPreference","IncomeLevelName","UserNumberofMarriages","UserChildren","UserSmoke","Promotion","PPR","LocaleSite","TransactionAmount","City","ZipCode","State","country"
"55367632","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","41048","Kentucky","United States"
"55367633","Active","2013-12-31","Female","1966-12-15","Masters","ehc016","unknown","Default Segment","Male","$125000 to $250000","1","2","2","unknown","Basic PPR",".UK","0","Northampton","NN56NT","unknown","United Kingdom  "
"55367634","Active","2013-12-31","Male","1989-04-17","Masters","ehc017","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","Bangalore","560045","unknown","India  "
"55367635","Married","2013-12-31","Male","1963-04-18","unknown","ehc016","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".AU","0","Narrabri","2390","New South Wales","Australia  "
"55367636","Active","2013-12-31","Female","1980-10-24","Bachelors","ehc016","unknown","Default Segment","Male","$40000 to $60000","0","1","2","unknown","Basic PPR",".AU","0","Hobart","7008","Tasmania","Australia  "
"55367637","New","2013-12-31","Male","1900-01-01","unknown","cja013","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","SN83DB","unknown","United Kingdom  "
"55367638","Active","2013-12-31","Female","1965-12-27","unknown","ehc016","unknown","Default Segment","Male","$20000 to $40000","1","2","2","unknown","Basic PPR",".AU","0","Bunbury","6230","Western Australia","Australia  "
"55367639","Closed","2013-12-31","Male","1979-10-23","Associates","unknown","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".UK","0","London","IG26QX","unknown","United Kingdom  "
"55367640","Closed","2013-12-31","Female","1981-01-31","Associates","ehc016","unknown","Default Segment","Male","More than $250000","0","0","2","unknown","Basic PPR",".COM","0","delano","93215","California","United States"
"55367641","Active","2013-12-31","Female","1990-06-07","Bachelors","ehc017","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","Houston","77044","Texas","United States"
"55367642","UnableToMatch","2013-12-31","Male","1996-09-25","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","east Peoria","61611","Illinois","United States"
"55367643","Active","2013-12-31","Male","1948-12-13","High School","ehc016","unknown","Default Segment","Female","Less than $20000","2","2","2","unknown","Basic PPR",".AU","0","bendigo","3550","Victoria","Australia  "
"55367644","Incomplete","2013-12-31","Female","1951-04-30","unknown","ehc024","unknown","Default Segment","Male","unknown","1","3","2","unknown","Basic PPR",".COM","0","St augustin fl","32080","Florida","United States"
"55367645","Closed","2013-12-31","Female","1969-12-31","unknown","unknown","unknown","Default Segment","Male","$20000 to $40000","2","2","2","unknown","Basic PPR",".AU","0","melbourne","3053","Victoria","Australia  "
"55367646","Married","2013-12-31","Male","1977-04-02","unknown","ehc017","unknown","Default Segment","Female","unknown","2","4","2","unknown","Basic PPR",".COM","0","military","61802","Illinois","United States"
"55367648","Active","2013-12-31","Male","1981-08-15","Masters","unknown","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Karachi","75950","unknown","Pakistan  "
"55367649","Active","2013-12-31","Male","1979-08-10","Bachelors","ehc017","unknown","Default Segment","Female","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","0","Waco","76705","Texas","United States"
"55367650","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","Algeria  "
"55367651","Incomplete","2013-12-31","Male","1993-01-01","High School","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","In irondale","35201","Alabama","United States"
"55367652","New","2013-12-31","Female","1900-01-01","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".AU","0","unknown","2576","New South Wales","Australia  "
"55367653","Incomplete","2013-12-31","Male","1989-04-22","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","unknown","6150","Western Australia","Australia  "
"55367654","Married","2013-12-31","Female","1964-06-09","unknown","g03   ","unknown","Default Segment","Male","unknown","1","0","2","unknown","Basic PPR",".UK","0","Chelmsford","CM83EE","unknown","United Kingdom  "
"55367655","Expired","2013-12-31","Female","1983-03-18","unknown","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Premium PPR",".AU","167.4","Central coast","2251","New South Wales","Australia  "
"55367656","Active","2013-12-31","Male","1986-07-29","High School","unknown","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".UK","0","london","SW48BT","unknown","United Kingdom  "
"55367657","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","China  "
"55367658","New","2013-12-31","Male","1900-01-01","unknown","goo011","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","03743","New Hampshire","United States"
"55367660","Active","2013-12-31","Female","1957-06-28","Masters","cja013","unknown","Default Segment","Male","$125000 to $250000","1","1","2","unknown","Basic PPR",".UK","0","Telford","TF11JX","unknown","United Kingdom  "
"55367661","Active","2013-12-31","Male","1989-03-22","unknown","ehc016","unknown","Default Segment","Female","$40000 to $60000","0","0","2","unknown","Basic PPR",".AU","0","sunshine","3000","Victoria","Australia  "
"55367662","Incomplete","2013-12-31","Male","1995-03-03","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","Perth","6061","Western Australia","Australia  "
"55367663","Active","2013-12-31","Male","1978-08-17","Bachelors","unknown","unknown","Default Segment","Female","$60000 to $125000","1","1","2","unknown","Basic PPR",".COM","0","Anaheim","92805","California","United States"
"55367664","Expired","2013-12-31","Male","1990-09-01","Bachelors","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","83.4","wimauma","33598","Florida","United States"
"55367665","Active","2013-12-31","Male","1966-09-05","unknown","ehc016","unknown","Default Segment","Female","$40000 to $60000","0","1","2","unknown","Basic PPR",".AU","0","Deception bay","4508","Queensland","Australia  "
"55367666","Active","2013-12-31","Female","1980-05-25","Masters","ehc016","unknown","Default Segment","Male","$60000 to $125000","0","0","2","unknown","Basic PPR",".AU","0","Brisbane","4068","Queensland","Australia  "
"55367667","Active","2013-12-31","Female","1964-10-26","Associates","024   ","unknown","Default Segment","Male","$40000 to $60000","0","3","2","unknown","Basic PPR",".UK","0","Kent","DA27WN","unknown","United Kingdom  "
"55367668","Active","2013-12-31","Male","1992-07-30","High School","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Endicott","13760","New York","United States"
"55367669","Subscriber","2013-12-31","Female","1979-08-27","Bachelors","ehc016","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Premium PPR",".AU","538.8","Brendale","4500","Queensland","Australia  "
"55367670","Expired","2013-12-31","Male","1979-05-18","Masters","ehc016","unknown","Default Segment","Female","$60000 to $125000","1","0","2","unknown","Basic PPR",".COM","89.35","Washington","20001","District of Columbia","United States"
"55367671","Married","2013-12-31","Female","1992-10-17","unknown","ehc017","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".COM","0","corona","92879","California","United States"
"55367672","Incomplete","2013-12-31","Female","1956-02-08","unknown","ehc017","unknown","Default Segment","Male","unknown","1","4","2","unknown","Basic PPR",".COM","0","del city","73115","Oklahoma","United States"
"55367673","Active","2013-12-31","Female","1983-08-29","Bachelors","unknown","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","Wirral","CH480RP","unknown","United Kingdom  "
"55367674","Incomplete","2013-12-31","Female","1979-05-18","unknown","ehc017","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","anoka","55303","Minnesota","United States"
"55367675","Active","2013-12-31","Female","1965-12-14","High School","ehc016","unknown","Default Segment","Male","Less than $20000","1","4","2","unknown","Basic PPR",".COM","0","Oklahoma City","73141","Oklahoma","United States"
"55367676","Expired","2013-12-31","Female","1955-07-27","Masters","ehc017","unknown","Default Segment","Male","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","119.99","Unknown","90034","California","United States"
"55367677","Active","2013-12-31","Female","1984-03-23","Associates","ehc017","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".COM","0","philadelphia","19111","Pennsylvania","United States"
"55367678","Closed","2013-12-31","Male","1984-04-20","Bachelors","ehc016","unknown","Default Segment","Male","$60000 to $125000","0","0","2","unknown","Basic PPR",".CP","0","Melbourne","3141","Victoria","Australia  "
"55367679","Active","2013-12-31","Female","1960-12-08","Bachelors","ehc016","unknown","Default Segment","Male","$60000 to $125000","1","1","2","unknown","Basic PPR",".COM","311.4","Chagrin Falls","44022","Ohio","United States"
"55367680","Expired","2013-12-31","Female","1972-11-13","Associates","ehc016","unknown","Default Segment","Male","Less than $20000","1","0","2","unknown","Basic PPR",".CA","95.4","Courtenay","V9N 9A1","British Columbia","Canada  "
"55367681","Incomplete","2013-12-31","Female","1968-07-17","unknown","ehc016","unknown","Default Segment","Male","unknown","1","5","2","unknown","Basic PPR",".COM","0","hauppauge","11788","New York","United States"
"55367682","Active","2013-12-31","Female","1977-05-14","Some college","ehc016","unknown","Default Segment","Male","$60000 to $125000","0","1","2","unknown","Basic PPR",".COM","0","pretoria","0157","unknown","South Africa  "
"55367683","Incomplete","2013-12-31","Male","1974-08-27","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","Brisbane","4305","Queensland","Australia  "
"55367684","Active","2013-12-31","Male","1975-07-17","Bachelors","ehc016","unknown","Default Segment","Female","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","0","pennyslyvania","19196","Pennsylvania","United States"
"55367685","Closed","2013-12-31","Female","1981-07-10","Some college","ehc017","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Las Vegas","89141","Nevada","United States"
"55367686","Active","2013-12-31","Female","1988-12-29","unknown","ehc016","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Basic PPR",".AU","0","perth","6102","Western Australia","Australia  "
"55367687","Closed","2013-12-31","Male","1975-12-29","Some college","unknown","unknown","Default Segment","Female","Less than $20000","1","1","2","unknown","Basic PPR",".COM","0","albany new york","10009","New York","United States"
"55367688","Closed","2013-12-31","Female","1990-03-29","Masters","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".UK","0","norwich","NR338GD","unknown","United Kingdom  "
"55367689","Incomplete","2013-12-31","Male","1990-05-18","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","DY102SY","unknown","United Kingdom  "
"55367690","Closed","2013-12-31","Female","1962-01-20","Masters","ehc016","unknown","Default Segment","Male","$60000 to $125000","1","2","2","unknown","Basic PPR",".COM","0","Lexington","40517","Kentucky","United States"
"55367691","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","unknown",".AU","0","unknown","3678","Victoria","Australia  "
"55367692","UnableToMatch","2013-12-31","Male","1996-01-02","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","addison","60101","Illinois","United States"
"55367693","Expired","2013-12-31","Male","1968-05-07","Associates","gat011","unknown","Default Segment","Female","Less than $20000","1","4","2","unknown","Premium PPR",".UK","95.4","Neath","SA112TH","unknown","United Kingdom  "
"55367694","UnableToMatch","2013-12-31","Female","1997-06-12","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".AU","0","Yungaburra","4884","Queensland","Australia  "
"55367695","New","2013-12-31","Male","1900-01-01","unknown","Christian Single Dating Services","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","SG111TF","unknown","United Kingdom  "
"55367696","Incomplete","2013-12-31","Male","1991-03-18","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","TA65PD","unknown","United Kingdom  "
"55367697","Closed","2013-12-31","Male","1985-06-28","Masters","ehc016","unknown","Default Segment","Female","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","0","austin","78749","Texas","United States"
"55367698","Closed","2013-12-31","Male","1953-12-25","Associates","ehc016","unknown","Default Segment","Female","$60000 to $125000","1","1","2","unknown","Basic PPR",".COM","0","Columbus","43230","Ohio","United States"
"55367699","New","2013-12-31","Female","1900-01-01","unknown","ehc017","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","231001","unknown","India  "
"55367700","Active","2013-12-31","Male","1989-12-09","Associates","unknown","unknown","Default Segment","Female","$20000 to $40000","0","2","2","unknown","Basic PPR",".UK","0","port talbot","SA127NG","unknown","United Kingdom  "
"55367701","Incomplete","2013-12-31","Female","1953-01-14","unknown","ehc016","unknown","Default Segment","Male","unknown","0","2","2","unknown","Basic PPR",".AU","0","perth","6018","Western Australia","Australia  "
"55367702","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","HX50LD","unknown","United Kingdom  "
"55367703","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","4490","unknown","South Africa  "
"55367704","Active","2013-12-31","Male","1970-10-23","Some college","unknown","unknown","Default Segment","Female","$20000 to $40000","2","1","2","unknown","Basic PPR",".COM","0","Mesquite","75149","Texas","United States"
"55367705","Closed","2013-12-31","Male","1992-05-15","Associates","unknown","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".UK","0","Crewe","CW13QU","unknown","United Kingdom  "
"55367706","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","XXXX","unknown","Ireland  "
"55367707","Active","2013-12-31","Female","1977-12-23","High School","ehc016","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","Colchester","CO63QL","unknown","United Kingdom  "
"55367708","Incomplete","2013-12-31","Male","1986-06-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","Dhaka","1200","unknown","Bangladesh  "
"55367709","Active","2013-12-31","Male","1983-11-08","High School","SWN003","unknown","Default Segment","Female","$125000 to $250000","0","0","2","unknown","Basic PPR",".COM","0","Downey","90240","California","United States"
"55367710","Expired","2013-12-31","Male","1970-01-05","Masters","unknown","unknown","Default Segment","Female","More than $250000","1","1","2","unknown","Premium PPR",".UK","570.62","Derby","DE72 3LQ","unknown","United Kingdom  "
"55367711","Active","2013-12-31","Male","1976-12-03","Associates","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".UK","0","Oswestry","SY107SD","unknown","United Kingdom  "
"55367712","Expired","2013-12-31","Male","1973-10-14","Bachelors","ehc016","unknown","Default Segment","Female","$20000 to $40000","1","2","2","unknown","Basic PPR",".AU","167.7","Crescent Head","2440","New South Wales","Australia  "
"55367713","Married","2013-12-31","Female","1974-08-28","unknown","ehc016","unknown","Default Segment","Male","unknown","1","1","2","unknown","Basic PPR",".AU","0","HOBART","7000","Tasmania","Australia  "
"55367714","Married","2013-12-31","Male","1985-01-01","Some college","ehc017","unknown","Default Segment","Female","Less than $20000","1","0","2","unknown","Basic PPR",".COM","0","strathmore","93267","California","United States"
"55367715","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","Albania  "
"55367716","Active","2013-12-31","Male","1989-11-27","Bachelors","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","kolkatabaguiati","700059","unknown","India  "
"55367717","New","2013-12-31","Female","1900-01-01","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","97058","Oregon","United States"
"55367718","Active","2013-12-31","Male","1970-02-23","Associates","unknown","unknown","Default Segment","Female","$20000 to $40000","0","1","2","unknown","Basic PPR",".UK","0","Gateshead","NE84TT","unknown","United Kingdom  "
"55367719","Incomplete","2013-12-31","Male","1973-04-29","unknown","ehc016","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".COM","0","15401","15401","Pennsylvania","United States"
"55367720","Active","2013-12-31","Female","1954-06-24","Bachelors","gat011","unknown","Default Segment","Male","$20000 to $40000","1","3","2","unknown","Basic PPR",".UK","0","Stockport","SK56LJ","unknown","United Kingdom  "
"55367721","Closed","2013-12-31","Female","1983-10-25","Masters","unknown","unknown","Default Segment","Male","$125000 to $250000","0","0","2","unknown","Basic PPR",".COM","0","60132","60132","Illinois","United States"
"55367722","UnableToMatch","2013-12-31","Female","1984-11-01","Associates","unknown","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","Uxbridge","UB82XH","unknown","United Kingdom  "
"55367723","Active","2013-12-31","Male","1989-12-31","Associates","unknown","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".UK","0","Bolton","BL34ER","unknown","United Kingdom  "
"55367724","Closed","2013-12-31","Male","1986-09-09","Bachelors","unknown","unknown","Default Segment","Female","$40000 to $60000","0","3","2","unknown","Basic PPR",".COM","0","abuja","2349","unknown","Nigeria  "
"55367725","Expired","2013-12-31","Male","1974-10-10","Bachelors","ehc016","unknown","Default Segment","Female","$60000 to $125000","0","0","2","unknown","Basic PPR",".AU","857.8","Warrnambool","3220","Victoria","Australia  "
"55367726","Closed","2013-12-31","Female","1968-03-14","Associates","unknown","unknown","Default Segment","Male","$40000 to $60000","0","2","2","unknown","Basic PPR",".UK","0","Dublin Ringsend","00000","unknown","Ireland  "
"55367727","Active","2013-12-31","Female","1973-09-06","Masters","ehc016","unknown","Default Segment","Male","$20000 to $40000","1","0","2","unknown","Basic PPR",".AU","0","Adelaide","5067","South Australia","Australia  "
"55367728","Married","2013-12-31","Male","1980-09-03","unknown","ehc017","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".COM","0","oakley","94561","California","United States"
"55367729","Incomplete","2013-12-31","Male","1947-10-21","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".CP","0","Sterling CT","06377","Connecticut","United States"
"55367730","Active","2013-12-31","Female","1993-08-09","High School","ehc017","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Newport News","23608","Virginia","United States"
"55367731","Closed","2013-12-31","Female","1982-10-25","Bachelors","ehc016","unknown","Default Segment","Male","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","0","Santa Barbra","93103","California","United States"
"55367732","Married","2013-12-31","Male","1970-12-31","unknown","unknown","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".CA","0","Japan","N6A 6H5","Ontario","Canada  "
"55367733","Married","2013-12-31","Male","1977-06-13","unknown","ehc016","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".COM","0","indianapolis","46224","unknown","Saudi Arabia  "
"55367734","Active","2013-12-31","Female","1967-11-02","Did not complete High School","ehc017","unknown","Default Segment","Male","$0","1","0","2","unknown","Basic PPR",".COM","0","T","33606","Florida","United States"
"55367735","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","unknown","3130","Victoria","Australia  "
"55367736","Closed","2013-12-31","Male","1994-10-28","High School","ehc017","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Chino hills","91709","California","United States"
"55367737","Active","2013-12-31","Male","1985-10-22","Bachelors","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".UK","0","Manchester","OL96QE","unknown","United Kingdom  "
"55367738","Active","2013-12-31","Male","1981-02-20","High School","unknown","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".UK","0","Chorley","PR77AZ","unknown","United Kingdom  "
"55367739","Incomplete","2013-12-31","Male","1979-06-17","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","75505","Texas","United States"
"55367740","Incomplete","2013-12-31","Male","1973-12-30","unknown","unknown","unknown","Default Segment","Female","unknown","0","2","2","unknown","Basic PPR",".COM","0","Brooklyn","11225","New York","United States"
"55367741","Subscriber","2013-12-31","Female","1963-01-05","Bachelors","ehc016","unknown","Default Segment","Male","More than $250000","0","0","2","unknown","Premium PPR",".COM","1666.61","Fort Worth","76132","Texas","United States"
"55367742","Subscriber","2013-12-31","Male","1992-07-01","unknown","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Premium PPR",".AU","270.51","Rosebud West","3940","Victoria","Australia  "
"55367743","Active","2013-12-31","Female","1978-08-17","Masters","ehc016","unknown","Default Segment","Male","$60000 to $125000","0","0","2","unknown","Basic PPR",".AU","0","2000","2000","New South Wales","Australia  "
"55367744","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","41017","Kentucky","United States"
"55367745","Active","2013-12-31","Female","1986-01-20","High School","ehc017","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".UK","0","oxfordshire","OX53BU","unknown","United Kingdom  "
"55367746","Incomplete","2013-12-31","Female","1989-10-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","kalyan","421201","unknown","India  "
"55367747","Active","2013-12-31","Male","1977-12-31","Bachelors","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","Yonkers","10701","New York","United States"
"55367748","Incomplete","2013-12-31","Male","1994-12-19","unknown","Christian Single Dating Services","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","Dudley","DY28JY","unknown","United Kingdom  "
"55367749","Active","2013-12-31","Female","1953-03-06","High School","ehc016","unknown","Default Segment","Male","$0","2","5","2","unknown","Basic PPR",".AU","0","melbourne","3758","Victoria","Australia  "
"55367750","Expired","2013-12-31","Male","1964-03-30","Some college","ehc016","unknown","Default Segment","Female","$40000 to $60000","1","2","2","unknown","Premium PPR",".COM","147.8","north berwick","03906","Maine","United States"
"55367751","Active","2013-12-31","Female","1975-02-13","Some college","ehc016","unknown","Default Segment","Male","$40000 to $60000","0","2","2","unknown","Basic PPR",".CA","0","falardeau","G0V 1C0","Quebec","Canada  "
"55367752","Married","2013-12-31","Female","1971-07-29","unknown","unknown","unknown","Default Segment","Male","unknown","1","0","2","unknown","Basic PPR",".UK","0","gloucester","GL60QG","unknown","United Kingdom  "
"55367753","Married","2013-12-31","Male","1961-04-03","unknown","ehc016","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".AU","0","Camperdown","3260","Victoria","Australia  "
"55367754","Incomplete","2013-12-31","Male","1985-09-04","unknown","ehc017","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","ahmednagar","423107","unknown","India  "
"55367755","Closed","2013-12-31","Female","1984-10-11","Bachelors","unknown","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Premium PPR",".COM","155.7","Santa Maria","93455","California","United States"
"55367756","Active","2013-12-31","Male","1988-04-24","High School","unknown","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".AU","0","Keith","5267","South Australia","Australia  "
"55367757","Active","2013-12-31","Female","1992-03-09","Doctorate","ehc016","unknown","Default Segment","Male","Less than $20000","0","2","2","unknown","Basic PPR",".CA","0","canada","V9L 6V7","British Columbia","Canada  "
"55367758","Active","2013-12-31","Male","1978-10-01","Bachelors","ehc016","unknown","Default Segment","Female","$125000 to $250000","1","0","2","unknown","Basic PPR",".COM","0","Inland Empire","91730","California","United States"
"55367759","Incomplete","2013-12-31","Male","1988-12-22","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","melbourne","3000","Victoria","Australia  "
"55367760","Incomplete","2013-12-31","Male","1986-02-24","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","Birmingham","B458SP","unknown","United Kingdom  "
"55367761","Closed","2013-12-31","Male","1993-09-01","Some college","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","Pickerington OH","43147","Ohio","United States"
"55367762","Married","2013-12-31","Male","1955-02-11","unknown","cja013","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".UK","0","Coventry","CV66LQ","unknown","United Kingdom  "
"55367763","Active","2013-12-31","Male","1949-03-18","Bachelors","Christian Single Dating Services","unknown","Default Segment","Female","$20000 to $40000","1","2","2","unknown","Basic PPR",".UK","0","frodsham","WA66DU","unknown","United Kingdom  "
"55367764","Expired","2013-12-31","Female","1954-04-18","Bachelors","ehc016","unknown","Default Segment","Female","$60000 to $125000","0","2","2","unknown","Premium PPR",".CP","359.55","London","N102DT","unknown","United Kingdom  "
"55367765","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","unknown","2144","New South Wales","Australia  "
"55367766","Active","2013-12-31","Male","1980-04-12","Associates","ehc016","unknown","Default Segment","Female","$40000 to $60000","1","0","2","unknown","Basic PPR",".UK","0","Blackburn","BB24TY","unknown","United Kingdom  "
"55367767","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","unknown",".CA","0","unknown","M2H 2K8","Ontario","Canada  "
"55367768","Active","2013-12-31","Male","1982-03-25","Bachelors","ehc016","unknown","Default Segment","Female","$40000 to $60000","1","0","2","unknown","Basic PPR",".UK","0","LEEDS","LS61RN","unknown","United Kingdom  "
"55367769","Married","2013-12-31","Female","1959-12-11","unknown","unknown","unknown","Default Segment","Male","unknown","1","3","2","unknown","Basic PPR",".AU","0","Umina beach","2257","New South Wales","Australia  "
"55367770","Closed","2013-12-31","Female","1987-09-12","High School","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR","pt_BR","0","Teresópolis","25958-200","Rio de Janeiro","Brazil  "
"55367771","Married","2013-12-31","Female","1974-10-25","unknown","ehc016","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".AU","0","perth","6044","Western Australia","Australia  "
"55367772","Incomplete","2013-12-31","Male","1979-01-06","unknown","unknown","unknown","Default Segment","Female","unknown","0","2","2","unknown","Basic PPR",".UK","0","Leicestershire","CV376EF","unknown","United Kingdom  "
"55367773","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","75149","Texas","United States"
"55367774","Incomplete","2013-12-31","Female","1960-10-29","unknown","ehc024","unknown","Default Segment","Male","unknown","0","1","2","unknown","Basic PPR",".COM","0","union","07083","New Jersey","United States"
"55367775","Closed","2013-12-31","Male","1995-08-06","Some college","unknown","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Sacramento","95828","California","United States"
